cmte_id,cand_id,cand_nm,recipient_nm,disb_amt,disb_dt,recipient_city,recipient_st,recipient_zip,disb_desc,memo_cd,memo_text,form_tp,file_num,tran_id,election_tp
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",2652.2,18-SEP-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7382","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",293.04,16-SEP-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7381","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",3282.16,14-SEP-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7380","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",90.14,03-SEP-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7379","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",6259.72,31-AUG-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7378","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",249.24,28-AUG-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7377","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",1792.13,15-MAY-15,"COMMERCE CITY","CO","80022","TTW - PRINTING: T-SHIRTS","","","SB23","1015464","SB23.6474","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",429.24,30-APR-15,"COMMERCE CITY","CO","80022","TTW - PRINTING: BUSINESS CARDS","","","SB23","1015464","SB23.6473","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",2512,23-APR-15,"COMMERCE CITY","CO","80022","TTW - PRINTING: T-SHIRTS","","","SB23","1015464","SB23.6472","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",3634.4,15-APR-15,"COMMERCE CITY","CO","80022","TTW - PRINTING: T-SHIRTS","","","SB23","1015464","SB23.6471","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",6164.84,16-JUN-15,"COMMERCE CITY","CO","80022","TTW - PRINTING: SIGNS, NOTECARDS, PINS","","","SB23","1015464","SB23.6476","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",210,22-MAY-15,"COMMERCE CITY","CO","80022","TTW - PRINTING: NOTECARDS","","","SB23","1015464","SB23.6475","P2016",
C00580100,"P80001571","Trump, Donald J.","DC CONNECT",6000,16-JUN-15,"AURORA","CO","80016","TTW - TELEMARKETING","","","SB23","1015464","SB23.6291","P2016",
C00580100,"P80001571","Trump, Donald J.","DC CONNECT",12758.33,22-MAY-15,"AURORA","CO","80016","TTW - TELEMARKETING","","","SB23","1015464","SB23.6290","P2016",
C00580100,"P80001571","Trump, Donald J.","CHMIELEWSKI, KEVIN",615,23-SEP-15,"DENVER","CO","80237","FIELD CONSULTING","","","SB23","1029398","SB23.7456","",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",12808.6,20-AUG-15,"COMMERCE CITY","CO","80022","COLLATERAL: BUMPER STICKERS","","","SB23","1029398","SB23.7370","P2016",
C00580100,"P80001571","Trump, Donald J.","DC CONNECT",9428.37,06-JUL-15,"AURORA","CO","80016","TELEMARKETING","","","SB23","1029398","SB23.6986","P2016",
C00580100,"P80001571","Trump, Donald J.","DC CONNECT",4977.9,14-JUL-15,"AURORA","CO","80016","TELEMARKETING","","","SB23","1029398","SB23.6987","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",8436.22,06-JUL-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7372","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",604.56,14-JUL-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7373","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",2638.33,28-JUL-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7374","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",1736.5,05-AUG-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7375","P2016",
C00580100,"P80001571","Trump, Donald J.","WIZBANG SOLUTIONS, INC.",499.5,17-AUG-15,"COMMERCE CITY","CO","80022","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7376","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",74.12,05-AUG-15,"MILFORD","CT","06461","TRAVEL: MEALS [GEORGEVITS: SB23.6617]","X","","SB23","1029398","SB23.8851","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",22.07,23-JUL-15,"MILFORD","CT","06461","TRAVEL: MEALS [GEORGEVITS: SB23.6615]","X","","SB23","1029398","SB23.8850","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",185.3,22-SEP-15,"MILFORD","CT","06461","CATERING SERVICES [GEORGEVITS: SB23.6618","X","","SB23","1029398","SB23.8854","P2016",
C00580100,"P80001571","Trump, Donald J.","WARDELL, JONATHAN",1300,31-AUG-15,"OLD GREENWICH","CT","06870","ADMINISTRATIVE CONSULTING","","","SB23","1029398","SB23.6737","P2016",
C00580100,"P80001571","Trump, Donald J.","WARDELL, JONATHAN",53.77,28-AUG-15,"OLD GREENWICH","CT","06870","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.6739","P2016",
C00580100,"P80001571","Trump, Donald J.","WARDELL, JONATHAN",43.28,17-AUG-15,"OLD GREENWICH","CT","06870","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.6738","P2016",
C00580100,"P80001571","Trump, Donald J.","WARDELL, JONATHAN",1300,28-JUL-15,"OLD GREENWICH","CT","06870","ADMINISTRATIVE CONSULTING","","","SB23","1029398","SB23.6736","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDWARD",574.78,21-SEP-15,"GREENWICH","CT","06830","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.6660","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",5902.5,23-SEP-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7392","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",535,04-SEP-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7391","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",2951.25,01-SEP-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7390","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",1937.93,28-AUG-15,"GREENWICH","CT","06830","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7394","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",2140,26-AUG-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7389","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",6726.32,19-AUG-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7388","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",250,31-JUL-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7387","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",226.07,28-JUL-15,"GREENWICH","CT","06830","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7393","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",2675,28-JUL-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7386","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",1881.25,28-JUL-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7385","P2016",
C00580100,"P80001571","Trump, Donald J.","DECK, EDDIE",1605,28-JUL-15,"GREENWICH","CT","06830","SECURITY SERVICES","","","SB23","1029398","SB23.7384","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",33.6,22-SEP-15,"MILFORD","CT","06461","TRAVEL: MEALS [GEORGEVITS: SB23.6618]","X","","SB23","1029398","SB23.8853","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",122.08,05-AUG-15,"MILFORD","CT","06461","TRAVEL: MEALS [GEORGEVITS: SB23.6617]","X","","SB23","1029398","SB23.8852","P2016",
C00580100,"P80001571","Trump, Donald J.","ELRAC, LLC",243.4,21-SEP-15,"STAMFORD","CT","06902","TRAVEL: CAR RENTAL [DECK: SB23.6660","X","","SB23","1029398","SB23.7928","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",19.78,24-JUL-15,"MILFORD","CT","06461","TRAVEL: MEALS [WHITEHOUSE: SB23.6744]","X","","SB23","1029398","SB23.8857","P2016",
C00580100,"P80001571","Trump, Donald J.","SUBWAY",13.08,22-SEP-15,"MILFORD","CT","06461","TRAVEL: MEALS [GEORGEVITS: SB23.6618]","X","","SB23","1029398","SB23.8855","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",478,04-MAY-15,"WASHINGTON","DC","20549","TTW - TRAVEL: RAIL  [ASTA: SB23.6241]","X","","SB23","1015464","SB23.6503","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",184,21-SEP-15,"WASHINGTON","DC","20549","TRAVEL: RAIL [C&M: SB23.6896]","X","","SB23","1029398","SB23.7531","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",170,22-JUN-15,"WASHINGTON","DC","20549","TRAVEL: RAIL [JOST: SB23.6452]","X","","SB23","1015464","SB23.6580","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",191,22-JUN-15,"WASHINGTON","DC","20549","TRAVEL: RAIL [JOST: SB23.6452]","X","","SB23","1015464","SB23.6581","P2016",
C00580100,"P80001571","Trump, Donald J.","ASTA STRATEGIES",478,04-MAY-15,"WASHINGTON","DC","20008","TTW - EXPENSE REIMBURSEMENT","","","SB23","1015464","SB23.6241","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",6451.38,23-APR-15,"WASHINGTON","DC","20044","TTW - LEGAL CONSULTING","","","SB23","1015464","SB23.6345","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",11501.5,15-MAY-15,"WASHINGTON","DC","20044","TTW - LEGAL CONSULTING","","","SB23","1015464","SB23.6346","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",26820,27-MAY-15,"WASHINGTON","DC","20044","TTW - LEGAL CONSULTING","","","SB23","1015464","SB23.6347","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",29287.5,16-JUN-15,"WASHINGTON","DC","20044","TTW - LEGAL CONSULTING","","","SB23","1015464","SB23.6348","P2016",
C00580100,"P80001571","Trump, Donald J.","THREE RESCUES CONSULTING",16949.54,03-JUN-15,"WASHINGTON","DC","20005","TTW - FUNDRAISING CONSULTING","","","SB23","1015464","SB23.6446","P2016",
C00580100,"P80001571","Trump, Donald J.","THREE RESCUES CONSULTING",3419.3,11-JUN-15,"WASHINGTON","DC","20005","TTW - FUNDRAISING CONSULTING","","","SB23","1015464","SB23.6447","P2016",
C00580100,"P80001571","Trump, Donald J.","THREE RESCUES CONSULTING",1316.19,16-JUN-15,"WASHINGTON","DC","20005","TTW - FUNDRAISING CONSULTING","","","SB23","1015464","SB23.6448","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",16.42,26-AUG-15,"WASHINGTON","DC","20024","DELIVERY SERVICES [GOERTZ: SB23.6840]","X","","SB23","1029398","SB23.9167","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",5.44,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9135","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",7.33,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9136","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",12.72,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9137","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",11.78,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9138","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",11.3,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9139","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",10.89,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9140","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",5.05,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9141","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",5.23,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9142","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",10.1,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9143","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",13.37,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9144","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",11.3,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9145","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",7.55,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9146","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",11.3,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9147","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",11.3,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9148","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",5.25,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9149","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",11.3,02-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6878]","X","","SB23","1029398","SB23.9150","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",6.7,03-SEP-15,"WASHINGTON","DC","20024","DELIVERY SERVICES [LAUDNER: SB23.6646]","X","","SB23","1029398","SB23.9159","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",21.66,03-SEP-15,"WASHINGTON","DC","20024","DELIVERY SERVICES [MCENTEE: SB23.6733]","X","","SB23","1029398","SB23.9162","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",21.66,03-SEP-15,"WASHINGTON","DC","20024","DELIVERY SERVICES [MCENTEE: SB23.6733]","X","","SB23","1029398","SB23.9163","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",16.12,18-SEP-15,"WASHINGTON","DC","20024","POSTAGE [MCENTEE: SB23.6734]","X","","SB23","1029398","SB23.9164","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",5.54,18-SEP-15,"WASHINGTON","DC","20024","POSTAGE [MCENTEE: SB23.6734]","X","","SB23","1029398","SB23.9165","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",4.73,22-SEP-15,"WASHINGTON","DC","20024","POSTAGE [GEORGEVITS: SB23.6618]","X","","SB23","1029398","SB23.9156","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",3.3,23-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6879]","X","","SB23","1029398","SB23.9151","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",1.25,23-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6879]","X","","SB23","1029398","SB23.9152","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",1.65,23-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6879]","X","","SB23","1029398","SB23.9153","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",22.82,23-SEP-15,"WASHINGTON","DC","20024","POSTAGE [AMEX: SB23.6879]","X","","SB23","1029398","SB23.9154","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",9.8,23-SEP-15,"WASHINGTON","DC","20024","POSTAGE [HULSIZER: SB23.6725]","X","","SB23","1029398","SB23.9160","P2016",
C00580100,"P80001571","Trump, Donald J.","USPS",9.16,23-SEP-15,"WASHINGTON","DC","20024","DELIVERY SERVICE [KELLER: SB23.6806]","X","","SB23","1029398","SB23.9166","P2016",
C00580100,"P80001571","Trump, Donald J.","FEDERAL & STATE ELECTION COMPANY",7443.96,20-AUG-15,"WASHINGTON","DC","20006","PRINTING AND DESIGN SERVICES","","","SB23","1029398","SB23.7005","P2016",
C00580100,"P80001571","Trump, Donald J.","HAMPTON INN",376.7,28-AUG-15,"WASHINGTON","DC","20006","TRAVEL: LODGING [SCAVIANO: SB23.6649]","X","","SB23","1029398","SB23.8088","P2016",
C00580100,"P80001571","Trump, Donald J.","JBC RESEARCH, LLC",7500,26-AUG-15,"WASHINGTON","DC","20036","POLICY CONSULTING","","","SB23","1029398","SB23.7042","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",42295.72,07-AUG-15,"WASHINGTON","DC","20044","LEGAL CONSULTING","","","SB23","1029398","SB23.7045","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",37123.09,20-AUG-15,"WASHINGTON","DC","20044","LEGAL CONSULTING","","","SB23","1029398","SB23.7046","P2016",
C00580100,"P80001571","Trump, Donald J.","JONES DAY",81518.03,30-SEP-15,"WASHINGTON","DC","20044","LEGAL CONSULTING","","","SB23","1029398","SB23.7047","P2016",
C00580100,"P80001571","Trump, Donald J.","FREEDOM FORCE, LLC",6500,03-SEP-15,"WASHINGTON","DC","20035","VIDEO PRODUCTION SERVICES","","","SB23","1029398","SB23.7007","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",191,06-JUL-15,"WASHINGTON","DC","20549","TRAVEL:  RAIL [JOST: SB23.6849]","X","","SB23","1029398","SB23.7532","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",255,16-JUL-15,"WASHINGTON","DC","20549","TRAVEL: RAIL [NUNBERG: SB23.6811]","X","","SB23","1029398","SB23.7528","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",77,31-JUL-15,"WASHINGTON","DC","20549","TRAVEL: RAIL [AMEX: SB23.6877]","X","","SB23","1029398","SB23.7529","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",211,21-SEP-15,"WASHINGTON","DC","20549","TRAVEL: RAIL [C&M: SB23.6896]","X","","SB23","1029398","SB23.7530","P2016",
C00580100,"P80001571","Trump, Donald J.","AMTRAK",191,22-JUN-15,"WASHINGTON","DC","20549","TRAVEL: RAIL  [JOST: SB23.6452]","X","","SB23","1015464","SB23.6579","P2016",
C00580100,"P80001571","Trump, Donald J.","DRAKE VENTURES, LLC",10000,10-APR-15,"FT. LAUDERDALE","FL","33305","TTW - COMMUNICATIONS CONSULTING","","","SB23","1015464","SB23.6293","P2016",
C00580100,"P80001571","Trump, Donald J.","RUTH CHRIS",311.27,22-SEP-15,"WINTER PARK","FL","32789","MEETING EXPENSE: MEALS [GEORGEVITS: SB23","X","","SB23","1029398","SB23.8697","P2016",
C00580100,"P80001571","Trump, Donald J.","MATRIX2., INC.",697.64,15-MAY-15,"DORAL","FL","33172","TTW - PRINTING: POSTCARDS","","","SB23","1015464","SB23.6363","P2016",
C00580100,"P80001571","Trump, Donald J.","TAG AIR, INC.",506486,16-JUN-15,"WEST PALM BEACH","FL","33406","TTW - TRAVEL: AIRFARE - FMV","","","SB23","1015464","SB23.6417","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP.",1203.3,17-JUN-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1015464","SB23.6483","",
C00580100,"P80001571","Trump, Donald J.","DRAKE VENTURES, LLC",10000,31-MAY-15,"FT. LAUDERDALE","FL","33305","TTW - COMMUNICATIONS CONSULTING","","","SB23","1015464","SB23.6295","P2016",
C00580100,"P80001571","Trump, Donald J.","NEWSMAX MEDIA",112488.17,07-AUG-15,"WEST PALM BEACH","FL","33409","LIST RENTAL","","","SB23","1029398","SB23.7082","P2016",
C00580100,"P80001571","Trump, Donald J.","NEWSMAX MEDIA",33532.32,11-AUG-15,"WEST PALM BEACH","FL","33409","LIST RENTAL","","","SB23","1029398","SB23.7083","P2016",
C00580100,"P80001571","Trump, Donald J.","NEWSMAX MEDIA",55053,14-SEP-15,"WEST PALM BEACH","FL","33409","LIST RENTAL","","","SB23","1029398","SB23.7084","P2016",
C00580100,"P80001571","Trump, Donald J.","TAG AIR, INC.",422730,12-AUG-15,"WEST PALM BEACH","FL","33406","TRAVEL: AIRFARE","","","SB23","1029398","SB23.7253","P2016",
C00580100,"P80001571","Trump, Donald J.","TAG AIR, INC.",300696,25-SEP-15,"WEST PALM BEACH","FL","33406","TRAVEL: AIRFARE","","","SB23","1029398","SB23.7254","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",2577.01,17-JUL-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7322","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",4500,17-JUL-15,"BOCA RATON","FL","33433","EVENT CONSULTING","","","SB23","1029398","SB23.7462","",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",990.48,24-JUL-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7323","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",1875,24-JUL-15,"BOCA RATON","FL","33433","EVENT CONSULTING","","","SB23","1029398","SB23.7463","",
C00580100,"P80001571","Trump, Donald J.","BEVERLY WILSHIRE",2758.71,31-JUL-15,"BOCA RATON","FL","33429","TRAVEL: LODGING [AMEX: SB23.6877]","X","","SB23","1029398","SB23.7624","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",3607.46,28-JUL-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7324","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",5625,28-JUL-15,"BOCA RATON","FL","33433","EVENT CONSULTING","","","SB23","1029398","SB23.7464","",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",5052.02,13-AUG-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7325","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",5250,13-AUG-15,"BOCA RATON","FL","33433","EVENT CONSULTING","","","SB23","1029398","SB23.7465","",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",3172.41,21-AUG-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7326","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",4500,21-AUG-15,"BOCA RATON","FL","33433","EVENT CONSULTING","","","SB23","1029398","SB23.7466","",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",5867.76,01-SEP-15,"BOCA RATON","FL","33433","TRAVEL EXPENSE REIMBURSEMENT","","","SB23","1029398","SB23.7327","P2016",
C00580100,"P80001571","Trump, Donald J.","TELION CORP",9750,01-SEP-15,"BOCA RATON","FL","33433","EVENT CONSULTING","","","SB23","1029398","SB23.7467","",
C00580100,"P80001571","Trump, Donald J.","DRAKE VENTURES, LLC",10000,14-JUL-15,"FT. LAUDERDALE","FL","33305","COMMUNICATIONS CONSULTING","","","SB23","1029398","SB23.6990","P2016",
C00580100,"P80001571","Trump, Donald J.","DRAKE VENTURES, LLC",10000,31-JUL-15,"FT. LAUDERDALE","FL","33305","COMMUNICATIONS CONSULTING","","","SB23","1029398","SB23.6991","P2016",
C00580100,"P80001571","Trump, Donald J.","OFFICE DEPOT",1443.96,03-JUL-15,"BOCA RATON","FL","33496","OFFICE SUPPLIES [MCMULLEN: SB23.7057]","X","","SB23","1029398","SB23.8521","P2016",
C00580100,"P80001571","Trump, Donald J.","PALM BEACH INTERNATIONAL AIRPORT",169,21-AUG-15,"WEST PALM BEACH","FL","33415","PARKING SERVICES [TELION: SB23.7326]","X","","SB23","1029398","SB23.8553","P2016",
C00580100,"P80001571","Trump, Donald J.","DRAKE VENTURES, LLC",10000,15-MAY-15,"FT. LAUDERDALE","FL","33305","TTW - COMMUNICATIONS CONSULTING","","","SB23","1015464","SB23.6294","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA AIR LINES, INC.",768.2,17-JUN-15,"ATLANTA","GA","30354","TTW - TRAVEL: AIR [TELION: SB23.6483]","X","","SB23","1015464","SB23.6559","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA",472.1,31-JUL-15,"ATLANTA","GA","30354","TRAVEL: AIR [AMEX: SB23.6877]","X","","SB23","1029398","SB23.7847","P2016",
C00580100,"P80001571","Trump, Donald J.","NATIONAL BALLOT ACCESS",40000,22-SEP-15,"LAWRENCEVILLE","GA","30043","BALLOT ACCESS CONSULTING","","","SB23","1029398","SB23.7075","P2016",
C00580100,"P80001571","Trump, Donald J.","NATIONAL CAR RENTAL",430.37,28-JUL-15,"SAVANNAH","GA","31408","TRAVEL: GROUND TRANSPORTATION [TELION: S","X","","SB23","1029398","SB23.8425","P2016",
C00580100,"P80001571","Trump, Donald J.","SHERATON ATLANTA AIRPORT HOTEL",234.8,13-AUG-15,"ATLANTA","GA","30337","TRAVEL: LODGING [TELION: SB23.7325]","X","","SB23","1029398","SB23.8744","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA",626.1,21-AUG-15,"ATLANTA","GA","30354","TRAVEL: AIR [TELION: SB23.7326]","X","","SB23","1029398","SB23.7855","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA",334.6,21-AUG-15,"ATLANTA","GA","30354","TRAVEL: AIR [TELION: SB23.7326]","X","","SB23","1029398","SB23.7856","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA",290.6,21-AUG-15,"ATLANTA","GA","30354","TRAVEL: AIR [TELION: SB23.7326]","X","","SB23","1029398","SB23.7857","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA",402.1,26-AUG-15,"ATLANTA","GA","30354","TRAVEL: AIR [MCENTEE: SB23.6729]","X","","SB23","1029398","SB23.7852","P2016",
C00580100,"P80001571","Trump, Donald J.","DELTA",384.6,26-AUG-15,"ATLANTA","GA","30354","TRAVEL: AIR [MCENTEE: SB23.6730]","X","","SB23","1029398","SB23.7853","P2016",
